,title,meta,id,danceability,energy,key,mode,acousticness,instrumentalness,tempo,valence,speechiness,loudness,artist,mood
2657,Advanced Training,spotify:track:0HpKj1IlWhBBnRmaU4WQqR,0HpKj1IlWhBBnRmaU4WQqR,0.251,0.556,9,1,0.0036,0.883,96.642,0.146,0.027,-10.97,Paul Hertzog,sad
2658,The Eagle Lands Album Mix,spotify:track:7fRzUSDnGAVnv22Lv8ok4I,7fRzUSDnGAVnv22Lv8ok4I,0.629,0.638,2,1,0.108,0.831,116.776,0.459,0.0302,-9.04,Paul Hertzog,sad
2659,Rambo Theme,spotify:track:5RpRFDDGIqcquC05lhrPPA,5RpRFDDGIqcquC05lhrPPA,0.194,0.184,8,1,0.821,0.919,106.834,0.04,0.0339,-20.613,Brian Tyler,sad
2660,Rambo End Title,spotify:track:6AFklQ8c8bM5rSAijjVaW9,6AFklQ8c8bM5rSAijjVaW9,0.132,0.235,10,0,0.0884,0.0253,91.95,0.0707,0.0295,-17.341,Brian Tyler,sad
2661,Miami Vice Theme,spotify:track:7Fl8cDUliexQ2F1rsll1po,7Fl8cDUliexQ2F1rsll1po,0.569,0.92,2,1,0.55,0.906,115.438,0.879,0.0389,-10.314,Jan Hammer,sad
2662,"Crockett's Theme - From ""Miami Vice II"" Soundtrack",spotify:track:45r7mbXRbpFAYZavAoX6tk,45r7mbXRbpFAYZavAoX6tk,0.408,0.385,7,0,0.424,0.926,191.364,0.399,0.0317,-16.604,Jan Hammer,sad
2663,Twin Peaks (A-Version),spotify:track:7D0TlgNUqZ7hJBaL5tbGB6,7D0TlgNUqZ7hJBaL5tbGB6,0.605,0.773,7,1,0.00543,0.891,92.905,0.891,0.0471,-10.963,Angelo Badalamenti,sad
2664,Twin Peaks (B-Version),spotify:track:2sECoLJBCdweRvXpxXCHs1,2sECoLJBCdweRvXpxXCHs1,0.599,0.759,7,1,0.00474,0.857,92.938,0.863,0.0488,-10.746,Angelo Badalamenti,sad
2665,Send Me an Angel (feat. Kristy Thirsk),spotify:track:7G8uZrMrQ19JI0Vz2FzDEG,7G8uZrMrQ19JI0Vz2FzDEG,0.416,0.713,1,1,0.0962,3.77e-05,115.989,0.155,0.0322,-6.13,Sleepthief,sad
2666,The Sound of Still Water,spotify:track:2ZEl3KF2KNDHEIYGKETWMv,2ZEl3KF2KNDHEIYGKETWMv,0.247,0.139,7,1,0.881,0.933,132.193,0.0432,0.0354,-19.513,2002,sad
2667,Coronation,spotify:track:7oDlRESwK8YRUFGAwvUbmA,7oDlRESwK8YRUFGAwvUbmA,0.107,0.112,11,1,0.901,0.964,90.227,0.03,0.0361,-19.947,Harry Gregson-Williams,sad
2668,Uncover Me,spotify:track:1X5zSZ5qLQJ8Vjkr2cF7Uc,1X5zSZ5qLQJ8Vjkr2cF7Uc,0.445,0.737,5,0,0.0895,0.00171,180.028,0.268,0.036,-6.864,Blue Stone,sad
2669,Fundamentum,spotify:track:1lnWtRgFIarlvMdta3UVGZ,1lnWtRgFIarlvMdta3UVGZ,0.587,0.761,0,1,0.00078,0.589,94.001,0.114,0.0343,-7.657,Lesiem,sad
2670,Siamese,spotify:track:3xs1S7IQciE0FlOIZpZqjF,3xs1S7IQciE0FlOIZpZqjF,0.645,0.46,7,1,0.0125,0.0162,104.99,0.0767,0.0242,-8.488,Empathy Test,sad
2671,Holding On - Remastered,spotify:track:5NmroG9IxOlakmuMtYJ1jJ,5NmroG9IxOlakmuMtYJ1jJ,0.598,0.727,11,0,0.0103,0.571,122.941,0.0655,0.0297,-7.298,Empathy Test,sad
2672,Ameno - Remix,spotify:track:4ynh6SYokrNc1E6fHKSTht,4ynh6SYokrNc1E6fHKSTht,0.69,0.812,1,0,0.165,4.15e-05,102.824,0.251,0.0327,-7.452,ERA,sad
2673,Misere Mani,spotify:track:6SoZSTZyZ0fwibFNgJqfmE,6SoZSTZyZ0fwibFNgJqfmE,0.622,0.771,5,1,0.159,1.58e-05,114.808,0.334,0.034,-6.142,ERA,sad
2674,Mother - Remix,spotify:track:5hDWYX2jd9Ois1oUIybgT2,5hDWYX2jd9Ois1oUIybgT2,0.712,0.58,0,1,0.0319,0.156,97.795,0.478,0.0384,-8.689,ERA,sad
2675,Tujhe Bhula Diya,spotify:track:4r8JqkhpTb5tzSKKHnVJIJ,4r8JqkhpTb5tzSKKHnVJIJ,0.644,0.423,11,0,0.464,0,131.903,0.509,0.0324,-8.702,Mohit Chauhan,sad
2676,Such Keh Raha Hai,spotify:track:0ypgFw67lNEpoKFUxUV0tG,0ypgFw67lNEpoKFUxUV0tG,0.797,0.306,11,0,0.337,0,124.003,0.519,0.0487,-14.176,KK,sad
2677,Beete Lamhein,spotify:track:0zQa7QXLpUZfrrsWbgDZll,0zQa7QXLpUZfrrsWbgDZll,0.257,0.583,7,1,0.603,0.000289,160.127,0.217,0.0429,-8.185,KK,sad
2678,Kahin To,spotify:track:3E424W0IJS3ypZ4YOxE0Jn,3E424W0IJS3ypZ4YOxE0Jn,0.61,0.492,10,1,0.334,6.3e-06,90.984,0.165,0.0261,-7.55,Rashid Ali,sad
2679,Hum Jee Lenge,spotify:track:1gekzL984xr4fbxVgVGQhC,1gekzL984xr4fbxVgVGQhC,0.608,0.55,5,0,0.708,0,81.987,0.514,0.031,-7.86,Mustafa Zahid,sad
2680,Zinda,spotify:track:1gEHNfJRSXpDVaEicwRRfe,1gEHNfJRSXpDVaEicwRRfe,0.493,0.418,9,1,0.436,0.102,89.982,0.22,0.0261,-9.693,Amit Trivedi,sad
2681,Jaane De,spotify:track:4iuKSwDndIZ4KgQDWFgXk7,4iuKSwDndIZ4KgQDWFgXk7,0.685,0.461,2,1,0.729,3.3e-06,106.024,0.385,0.0269,-6.202,Atif Aslam,sad
2682,Tune Jo Na Kaha,spotify:track:0pw3p4gf5homOkvOGOJulF,0pw3p4gf5homOkvOGOJulF,0.314,0.475,5,1,0.779,0.00539,78.992,0.312,0.0838,-12.38,Mohit Chauhan,sad
2683,"Judaai (From ""Badlapur)",spotify:track:5K5kYg6D3rOks7NyLpziTU,5K5kYg6D3rOks7NyLpziTU,0.298,0.37,7,0,0.748,1.3e-05,69.538,0.227,0.0854,-9.386,Rekha Bhardwaj,sad
2684,Toh Phir Aao,spotify:track:3i8MmnLZlkkxv8jexworxD,3i8MmnLZlkkxv8jexworxD,0.459,0.563,9,0,0.39,1.98e-06,101.996,0.0961,0.0263,-6.369,Mustafa Zahid,sad
2685,Kyun Main Jaagoon,spotify:track:6wsMVa2M6Ktea2UbnVoMvO,6wsMVa2M6Ktea2UbnVoMvO,0.567,0.298,8,1,0.835,0.000804,129.733,0.217,0.0291,-11.243,Shafqat Amanat Ali,sad
2686,Aye Khuda,spotify:track:1SdMHj6tJp2YZ5INflJR1T,1SdMHj6tJp2YZ5INflJR1T,0.614,0.653,8,0,0.353,1.14e-06,103.989,0.379,0.036,-5.056,Kshitij Tarey,sad
2687,"Tum Hi Aana (From ""Marjaavaan"")",spotify:track:6E9UwSfT80age2xknoMS7Y,6E9UwSfT80age2xknoMS7Y,0.473,0.401,4,0,0.629,1.17e-05,90.076,0.345,0.0241,-7.018,Payal Dev,sad
2688,Tadap Tadap,spotify:track:6n6hEYHXBzWfdSzBX20ZRw,6n6hEYHXBzWfdSzBX20ZRw,0.468,0.462,2,1,0.514,4.14e-06,160.307,0.161,0.127,-10.661,KK,sad
2689,Jiyein Kyun,spotify:track:0up9rhm9qt2LW7cnoDFCMk,0up9rhm9qt2LW7cnoDFCMk,0.392,0.609,4,1,0.0558,2.18e-06,71.398,0.347,0.0416,-5.953,Papon,sad
2690,Noor E Khuda,spotify:track:0tY8ZIArzjkH6dbXp42ohg,0tY8ZIArzjkH6dbXp42ohg,0.549,0.533,2,1,0.708,0.00147,114.847,0.216,0.0307,-8.41,Shankar-Ehsaan-Loy,sad
2691,Tanhayee,spotify:track:5HXJV5FjXdfUk3UFBTg8Fe,5HXJV5FjXdfUk3UFBTg8Fe,0.638,0.413,8,1,0.104,0,96.986,0.145,0.0602,-10.56,Sonu Nigam,sad
2692,Sau Dard,spotify:track:4fSMSedkuqHoWD20H4Wog1,4fSMSedkuqHoWD20H4Wog1,0.239,0.506,10,1,0.518,0.000457,83.334,0.387,0.0332,-9.442,Sonu Nigam,sad
2693,Humko Maloom Hai,spotify:track:7ez6xeDxnKxJwLbf7SToAa,7ez6xeDxnKxJwLbf7SToAa,0.517,0.616,5,1,0.256,0.117,104.899,0.402,0.04,-9.092,Anu Malik,sad
2694,Aadat,spotify:track:4yR2z3JafnCo86THA6ISZ4,4yR2z3JafnCo86THA6ISZ4,0.63,0.746,0,0,0.175,0.000836,102.954,0.34,0.0398,-6.551,Atif Aslam,sad
2695,Jag Soona Soona Lage,spotify:track:2sVzO3L0fdOMVe8wVlM0IE,2sVzO3L0fdOMVe8wVlM0IE,0.563,0.71,7,1,0.0663,0,133.873,0.262,0.0592,-6.212,Rahat Fateh Ali Khan,sad
2696,Mausam,spotify:track:1SDzEed9leGGDVJIv2GPUE,1SDzEed9leGGDVJIv2GPUE,0.37,0.717,5,1,0.252,2.5e-05,163.815,0.36,0.0407,-7.489,Mithoon,sad
2697,Awari,spotify:track:7IEww1rwWe1scos6rarOYh,7IEww1rwWe1scos6rarOYh,0.322,0.515,3,0,0.668,5.01e-06,149.912,0.16,0.0341,-6.908,Adnan Dhool,sad
2698,Channa Mereya - Unplugged,spotify:track:0xHvmWCpz9Pnn1sDvRehAs,0xHvmWCpz9Pnn1sDvRehAs,0.537,0.251,0,1,0.899,5.76e-05,89.916,0.288,0.0276,-9.533,Pritam,sad
2699,Kal Ho Naa Ho - Sad,spotify:track:4lUCGBxMfX94HYiSz9xjMy,4lUCGBxMfX94HYiSz9xjMy,0.585,0.467,10,1,0.347,0.000201,77.985,0.354,0.0307,-7.957,Shankar-Ehsaan-Loy,sad
2700,Zaroorat,spotify:track:32U1XMh3DKlm45uvpofhvY,32U1XMh3DKlm45uvpofhvY,0.354,0.712,3,0,0.358,4.19e-05,93.345,0.238,0.0589,-6.109,Mustafa Zahid,sad
2701,Mora Piya,spotify:track:62kgwMyl2b6A9rJq38PbJ3,62kgwMyl2b6A9rJq38PbJ3,0.558,0.572,3,0,0.257,0.000564,94.105,0.337,0.0429,-7.723,Aadesh Shrivastava,sad
2702,Mora Saiyaan,spotify:track:1CTFgZCW0ljb0P4mv7hzQU,1CTFgZCW0ljb0P4mv7hzQU,0.652,0.516,6,1,0.33,0.00073,80.093,0.417,0.0315,-9.946,Fuzon,sad
2703,Bheegi Bheegi,spotify:track:2YrSozvJeJCMqEaQ9EVLfD,2YrSozvJeJCMqEaQ9EVLfD,0.313,0.529,0,1,0.0928,0,152.025,0.289,0.0363,-9.847,James,sad
2704,"Ya Rabba (From ""Salaam-E-Ishq"")",spotify:track:7KKRPM4fUsfCkJnd1zPhHf,7KKRPM4fUsfCkJnd1zPhHf,0.648,0.414,2,1,0.26,1.72e-05,143.971,0.583,0.0314,-10.933,Kailash Kher,sad
2705,Bewafa,spotify:track:4FcknXDJ8yW2QYUl0cm6uJ,4FcknXDJ8yW2QYUl0cm6uJ,0.704,0.563,4,0,0.594,0,94.037,0.0739,0.0297,-4.739,Imran Khan,sad
2706,Teri Khair Mangdi,spotify:track:3uHisD8WxXOYLaxeOl098L,3uHisD8WxXOYLaxeOl098L,0.718,0.58,2,0,0.602,0,97.979,0.31,0.028,-5.149,Bilal Saeed,sad
2707,"Hamari Adhuri Kahani (Title Track) [From ""Hamari Adhuri Kahani""]",spotify:track:3eQL03MvTJQkLqXryJ8Fja,3eQL03MvTJQkLqXryJ8Fja,0.223,0.359,0,1,0.845,0,73.059,0.193,0.0312,-7.569,Jeet Gannguli,sad
2708,Abhi Mujh Mein Kahin,spotify:track:73y649QhnXdcm6fRdvfraO,73y649QhnXdcm6fRdvfraO,0.334,0.387,2,1,0.755,3.94e-05,129.959,0.42,0.0332,-9.483,Ajay-Atul,sad
2709,"Ae Dil Hai Mushkil Title Track (From ""Ae Dil Hai Mushkil"")",spotify:track:79jYT83v4bMOWEgwjQxSx2,79jYT83v4bMOWEgwjQxSx2,0.495,0.654,3,0,0.713,0,123.896,0.35,0.0679,-6.639,Pritam,sad
2710,Hasi - Male Version,spotify:track:32765xcLM1fd6wQIpkN9A0,32765xcLM1fd6wQIpkN9A0,0.296,0.581,6,0,0.433,0,147.935,0.231,0.0338,-5.945,Ami Mishra,sad
2711,Teri Mitti,spotify:track:3PAC15iDIHk7IWD8ShSgWh,3PAC15iDIHk7IWD8ShSgWh,0.332,0.422,3,1,0.865,0,74.315,0.217,0.0449,-5.414,Arko,sad
2712,Aaoge Jab Tum,spotify:track:3fWMFwaJil8fD14JCgwbcL,3fWMFwaJil8fD14JCgwbcL,0.646,0.459,6,1,0.186,0,120.004,0.377,0.0297,-9.484,Rashid Khan,sad
2713,Yaariyaan,spotify:track:0DANTgeuWo76sVMUjQqJ9G,0DANTgeuWo76sVMUjQqJ9G,0.485,0.546,2,1,0.0735,3.05e-05,149.938,0.406,0.0303,-8.21,MOHAN KANAN,sad
2714,Tu Hi Re - Bombay / Soundtrack Version,spotify:track:6nwRC0UkS1MdOOMjcJsrbX,6nwRC0UkS1MdOOMjcJsrbX,0.445,0.188,3,1,0.158,0,99.718,0.357,0.0336,-13.885,Hariharan,sad
2715,Tu Bin Bataye,spotify:track:1jjSjma0cfNUhyOUzQqt6J,1jjSjma0cfNUhyOUzQqt6J,0.528,0.427,1,1,0.399,0.0188,120.076,0.11,0.0325,-10.848,A.R. Rahman,sad
2716,Agar Tum Saath Ho,spotify:track:3hkC9EHFZNQPXrtl8WPHnX,3hkC9EHFZNQPXrtl8WPHnX,0.562,0.519,3,1,0.557,0.000268,122.925,0.415,0.0326,-8.744,Alka Yagnik,sad
2717,Main Dhoondne Ko Zamaane Mein,spotify:track:75p6BrziB5urmwPCeXl3y7,75p6BrziB5urmwPCeXl3y7,0.329,0.45,2,0,0.594,0,80.095,0.284,0.0405,-6.312,Arijit Singh,sad
2718,Kabira,spotify:track:4bD9z9qa4qg9BhryvYWB7c,4bD9z9qa4qg9BhryvYWB7c,0.59,0.555,2,1,0.481,0,84.032,0.191,0.0271,-6.852,Tochi Raina,sad
2719,Maula,spotify:track:6815JZ7XTMyTDIP6DwlAKF,6815JZ7XTMyTDIP6DwlAKF,0.634,0.652,4,1,0.149,0.000271,144.019,0.314,0.0418,-3.743,Ali Azmat,sad
2720,"Roke Na Ruke Naina (From ""Badrinath Ki Dulhania"")",spotify:track:6jzUvO5F2fnOvYqCTMd5U1,6jzUvO5F2fnOvYqCTMd5U1,0.503,0.381,9,1,0.722,1.15e-05,80.658,0.263,0.0283,-9.31,Arijit Singh,sad
2721,Kalank (Title Track),spotify:track:6vo7Y1iWyZvpjvFbf6BiZ5,6vo7Y1iWyZvpjvFbf6BiZ5,0.57,0.55,10,1,0.524,3.73e-05,117.999,0.435,0.035,-8.343,Arijit Singh,sad
2722,Bhula Dena,spotify:track:0WNCYgCd33LnBnw22WFuq8,0WNCYgCd33LnBnw22WFuq8,0.515,0.508,4,0,0.633,0,131.731,0.235,0.0297,-6.66,Mustafa Zahid,sad
2723,"Bekhayali (From ""Kabir Singh"")",spotify:track:1feANd8EfcDP5UqSvbheM3,1feANd8EfcDP5UqSvbheM3,0.308,0.585,9,0,0.45,0,171.843,0.345,0.0428,-5.18,Sachet Tandon,sad
2724,"Duaa (From ""Shanghai"")",spotify:track:0MeoxIZvXjyEgeGTMyZc9T,0MeoxIZvXjyEgeGTMyZc9T,0.554,0.578,5,0,0.536,5.53e-05,137.921,0.55,0.0379,-7.718,Nandini Srikar,sad
2725,"Mitwa (From ""Kabhi Alvida Naa Kehna"")",spotify:track:0zC0r8BmlZxHRSozlhf3wO,0zC0r8BmlZxHRSozlhf3wO,0.63,0.63,4,1,0.295,1.26e-05,107.103,0.517,0.0364,-7.525,Shankar-Ehsaan-Loy,sad
2726,Kho Gaye Hum Kahan,spotify:track:6nZiYSBwPQ7fYnVWkkkj4g,6nZiYSBwPQ7fYnVWkkkj4g,0.778,0.227,1,1,0.983,0.14,116.033,0.38,0.0379,-16.191,Jasleen Royal,sad
2727,"Ek Tukda Dhoop (From ""Thappad"")",spotify:track:50Emj7dvfU5NTCQsS7ECJ7,50Emj7dvfU5NTCQsS7ECJ7,0.522,0.421,0,1,0.73,8.16e-05,107.926,0.203,0.0275,-7.976,Raghav Chaitanya,sad
2728,"Kaise Mujhe (From ""Ghajini"")",spotify:track:4OOxNBOfqcVgEJfm8cWscr,4OOxNBOfqcVgEJfm8cWscr,0.59,0.414,10,1,0.781,0.000522,82.002,0.292,0.0346,-12.391,Benny Dayal,sad
2729,Dil De Diya Hai,spotify:track:2zT6KfK583MkcLIHLBO8De,2zT6KfK583MkcLIHLBO8De,0.599,0.689,0,0,0.618,1.1e-05,86.927,0.537,0.0452,-5.668,Anand Raj Anand,sad
2730,Jee Le Zaraa,spotify:track:2r32XiAWtZbT3eLUvf4pag,2r32XiAWtZbT3eLUvf4pag,0.584,0.698,4,0,0.447,0,79.993,0.436,0.0376,-6.61,Vishal Dadlani,sad
2731,Qismat,spotify:track:1VvyJqs2x2hXr5qYUL4ER2,1VvyJqs2x2hXr5qYUL4ER2,0.414,0.735,11,0,0.513,0,90.849,0.759,0.123,-5.161,Ammy Virk,sad
2732,Tera Ghata,spotify:track:0JBhoxPKHJc1ZeJrjSt0VO,0JBhoxPKHJc1ZeJrjSt0VO,0.718,0.573,1,0,0.458,0.00533,180.043,0.686,0.0451,-7.309,Gajendra Verma,sad
2733,Jo Tu Na Mila,spotify:track:6DefzsWqnwrFrmNVnJxWkS,6DefzsWqnwrFrmNVnJxWkS,0.508,0.507,0,0,0.0636,1.15e-05,159.68,0.218,0.0384,-5.33,Asim Azhar,sad
2734,"Ghalat Fehmi - From ""Superstar""",spotify:track:5mnvugwfFYnJm9zuyGkgqF,5mnvugwfFYnJm9zuyGkgqF,0.758,0.588,11,0,0.608,9.3e-05,134.014,0.796,0.091,-7.777,Asim Azhar,sad
2735,Maana Ke Hum Yaar Nahin,spotify:track:1O3WfEwaSpsgZ6tw8jNT8I,1O3WfEwaSpsgZ6tw8jNT8I,0.537,0.367,8,1,0.815,0,90.953,0.348,0.0241,-9.362,Parineeti Chopra,sad
2736,Song: Silsila Ye Chahat Ka,spotify:track:5n7KWx7UkcKJUB8GvJCYqj,5n7KWx7UkcKJUB8GvJCYqj,0.556,0.516,0,1,0.552,0,138.698,0.337,0.0694,-10.913,Shreya Ghoshal,sad
2737,"Humnava (From ""Hamari Adhuri Kahani"")",spotify:track:4wqyrrwu6HCZWqdbOx53JX,4wqyrrwu6HCZWqdbOx53JX,0.341,0.478,4,0,0.781,2.07e-05,199.435,0.276,0.041,-7.201,Mithoon,sad
2738,"Bulleya (From ""Ae Dil Hai Mushkil"")",spotify:track:0edt0Ar7ewLkMqy0jUtSWm,0edt0Ar7ewLkMqy0jUtSWm,0.552,0.769,2,0,0.497,0,86.957,0.702,0.0465,-4.504,Pritam,sad
2739,Naina,spotify:track:3kN1OPVSLEK0vBFEOaLZsA,3kN1OPVSLEK0vBFEOaLZsA,0.501,0.445,6,1,0.772,0,80.086,0.388,0.0337,-8.432,Arijit Singh,sad
2740,Give Me Some Sunshine,spotify:track:1Qt0OGUUPibpmk1FpFQ43m,1Qt0OGUUPibpmk1FpFQ43m,0.67,0.61,0,1,0.381,6.92e-06,97.992,0.547,0.0579,-7.987,Suraj Jagan,sad
2741,Le Jaa Tu Mujhe,spotify:track:1EFKizholUErxGhpCpYVS6,1EFKizholUErxGhpCpYVS6,0.422,0.676,4,0,0.111,0,163.909,0.322,0.0374,-4.98,Sachin-Jigar,sad
2742,"Main Jahaan Rahoon (From ""Namastey London"")",spotify:track:1SPjyXQvDjvPA3hYhHvsO1,1SPjyXQvDjvPA3hYhHvsO1,0.584,0.556,5,1,0.362,2.9e-05,103.739,0.517,0.0514,-8.98,Rahat Fateh Ali Khan,sad
2743,Bezubaan,spotify:track:2ota18jyZVMGvwQ0IV8qz7,2ota18jyZVMGvwQ0IV8qz7,0.416,0.573,1,1,0.0286,2.06e-06,102.041,0.163,0.066,-8.264,Sachin-Jigar,sad
2744,Aas Paas Khuda,spotify:track:3kuxr8U3QynLzyW82p5hYR,3kuxr8U3QynLzyW82p5hYR,0.556,0.706,5,1,0.335,1.8e-06,80.008,0.726,0.0336,-5.709,Rahat Fateh Ali Khan,sad
2745,Pareshaan,spotify:track:5XXJqs7f42R8PAY4Xcr0ax,5XXJqs7f42R8PAY4Xcr0ax,0.446,0.398,2,0,0.421,5.48e-05,149.839,0.259,0.0358,-11.353,Shalmali Kholgade,sad
2746,Bhula Denge Tumko Sanam,spotify:track:20yiWbDUChBHvHSqvlBnHI,20yiWbDUChBHvHSqvlBnHI,0.477,0.631,9,0,0.197,0,171.853,0.516,0.163,-10.175,Sonu Nigam,sad
2747,Bhare Naina,spotify:track:2UsYQNgpG5tjcDoq8Yg0Nl,2UsYQNgpG5tjcDoq8Yg0Nl,0.399,0.488,1,0,0.148,0.000641,147.21,0.543,0.0465,-6.984,Nandini Srikar,sad
2748,Sun Le Re,spotify:track:4u0bxcT1JcNtLqzazzg543,4u0bxcT1JcNtLqzazzg543,0.561,0.56,2,1,0.573,1.36e-05,120.008,0.212,0.0325,-6.03,Papon,sad
2749,Mar Jawaan,spotify:track:0ErXZ1NMqOEFGJPQvU9OKF,0ErXZ1NMqOEFGJPQvU9OKF,0.594,0.683,10,1,0.642,0.14,149.894,0.717,0.0323,-9.278,Shruti Pathak,sad
2750,Heer,spotify:track:1CapGmE3jqZpEATdujksnX,1CapGmE3jqZpEATdujksnX,0.33,0.572,4,0,0.242,1.8e-06,78.267,0.369,0.0548,-9.562,Harshdeep Kaur,sad
2751,Choo Lo,spotify:track:2qgXrzJsry4KgYoJCpuaul,2qgXrzJsry4KgYoJCpuaul,0.512,0.695,4,1,0.0265,0.00815,145.957,0.351,0.0271,-6.349,The Local Train,sad
2752,Daayre,spotify:track:0OQzbOu5JGo2LgtwJI04zO,0OQzbOu5JGo2LgtwJI04zO,0.536,0.706,2,1,0.5,0.00597,113.972,0.442,0.0274,-5.897,Arijit Singh,sad
2753,Hamesha Tumko Chaha - Devdas / Soundtrack Version,spotify:track:0CUPccOp1WfpKCjcFgZsck,0CUPccOp1WfpKCjcFgZsck,0.614,0.664,0,1,0.496,0,139.95,0.372,0.0445,-6.127,Kavita Krishnamurthy,sad
2754,Saathi Rey,spotify:track:6P0XrGFaGfNh0ObmhSTKW2,6P0XrGFaGfNh0ObmhSTKW2,0.551,0.387,6,1,0.361,0,81.222,0.255,0.0375,-7.647,Arko,sad
2755,Zindagi Kuch Toh Bata (Reprise),spotify:track:6TGX01ExmdHyOG72fqUU3Q,6TGX01ExmdHyOG72fqUU3Q,0.53,0.615,5,1,0.487,0.000111,123.94,0.229,0.0363,-7.118,Jubin Nautiyal,sad
2756,Nadaan Parinde,spotify:track:6Z394Nd4gW6Ts9hmu3NUjx,6Z394Nd4gW6Ts9hmu3NUjx,0.507,0.741,6,0,0.414,3.95e-06,132.903,0.492,0.0535,-7.456,A.R. Rahman,sad
2757,Jaaniya,spotify:track:3C7sdXi874cGvWGMPurCTu,3C7sdXi874cGvWGMPurCTu,0.66,0.518,7,0,0.49,2.15e-05,143.982,0.534,0.0274,-6.842,Sidharth Basrur,sad
2758,Kyo Kisi Ko,spotify:track:7EKQCIwq330b5cDGib8WuP,7EKQCIwq330b5cDGib8WuP,0.458,0.475,8,1,0.701,0,91.077,0.385,0.0282,-8.071,Udit Narayan,sad
2759,Khairiyat,spotify:track:5O932cZmzOZGOGZz9RHx20,5O932cZmzOZGOGZz9RHx20,0.524,0.48,0,0,0.696,0,124.879,0.285,0.0426,-9.017,Arijit Singh,sad
2760,Aasan Nahin Yahan,spotify:track:06zJUeKU5KFy50Cho6pDcr,06zJUeKU5KFy50Cho6pDcr,0.549,0.437,10,0,0.766,0.000407,93.976,0.236,0.0263,-7.169,Arijit Singh,sad
2761,Tum Ko,spotify:track:2sf0cFFuJ8CWDft5NX0UR5,2sf0cFFuJ8CWDft5NX0UR5,0.355,0.416,2,1,0.7,0.00642,172.015,0.17,0.0497,-10.377,Kavita Krishnamurthy,sad
2762,Sang Hoon Tere,spotify:track:44DFFra1iTFvIGpzVlRHFx,44DFFra1iTFvIGpzVlRHFx,0.577,0.634,0,0,0.18,1.15e-06,80.991,0.392,0.0286,-5.597,Pritam,sad
2763,"Alvida (From ""Life in a Metro"")",spotify:track:43HhiMMdbpzi3ZOiGxekg9,43HhiMMdbpzi3ZOiGxekg9,0.287,0.655,2,1,0.594,7.51e-06,84.015,0.239,0.0372,-5.566,Pritam,sad
2764,Alvida - Reprise,spotify:track:2QWQYEnImuJjfLeuaniNyA,2QWQYEnImuJjfLeuaniNyA,0.312,0.638,2,1,0.333,0,168.117,0.174,0.0419,-5.948,Pritam,sad
2765,O Meri Jaan,spotify:track:621NCDEU2Pfd5R1oCqnju8,621NCDEU2Pfd5R1oCqnju8,0.58,0.563,2,0,0.592,2.88e-06,133.955,0.305,0.0312,-6.143,Pritam,sad
2766,Tujhi Mein,spotify:track:1ojx892F09kNzzLyMGTsma,1ojx892F09kNzzLyMGTsma,0.541,0.825,10,0,0.376,0.000445,97.93,0.422,0.0337,-3.66,Pritam,sad
2767,Satarangi Re,spotify:track:4OzSDQ3qMoSsz6aBcSaqJn,4OzSDQ3qMoSsz6aBcSaqJn,0.695,0.504,3,0,0.0944,0,91.022,0.345,0.115,-14.057,Sonu Nigam,sad
2768,Ae Ajnabi,spotify:track:1usJKPPaZ3J5XZFai2x98X,1usJKPPaZ3J5XZFai2x98X,0.726,0.323,11,0,0.588,0,121.958,0.481,0.0372,-12.599,Udit Narayan,sad
2769,Dil Se Re,spotify:track:30yySOIXHZYx94sLAySy2j,30yySOIXHZYx94sLAySy2j,0.844,0.442,9,1,0.00882,0.000498,105.986,0.436,0.0691,-16.54,A.R. Rahman,sad
2770,Roya Re,spotify:track:49NhekcCVpkowL7fUZp37Q,49NhekcCVpkowL7fUZp37Q,0.524,0.684,2,1,0.317,0,135.949,0.279,0.0375,-5.619,Shiraz Uppal,sad
2771,Ik Tu Hi Tu Hi (Mehfil Mix),spotify:track:2nOHNCkYKM5964mADMnFp6,2nOHNCkYKM5964mADMnFp6,0.489,0.756,6,1,0.724,0,147.989,0.628,0.0371,-4.14,Wadali Brothers,sad
2772,Saajna,spotify:track:7KzGAwJRYS9KLMuVnStqYN,7KzGAwJRYS9KLMuVnStqYN,0.667,0.779,1,0,0.252,2.08e-05,105.96,0.557,0.0274,-4.115,Falak Shabbir,sad
2773,Saajnaa,spotify:track:1eq4Ymp2WNOfU6mHGzZMM6,1eq4Ymp2WNOfU6mHGzZMM6,0.284,0.589,5,0,0.626,0.00363,64.522,0.58,0.0494,-9.411,Mika Singh,sad
2774,Saajna Re,spotify:track:05MiCwjurj3W0u8872CRiw,05MiCwjurj3W0u8872CRiw,0.587,0.406,7,1,0.309,0,80.061,0.497,0.0373,-9.41,Gajendra Verma,sad
2775,"Ready, Set, Don't Go",spotify:track:4SSUj4OC7giqpMNCqSQSCf,4SSUj4OC7giqpMNCqSQSCf,0.466,0.721,2,1,0.285,0,76.988,0.425,0.0358,-5.45,Billy Ray Cyrus,sad
2776,Breakaway,spotify:track:61Qhe2mHSLhUE04QeK4lkD,61Qhe2mHSLhUE04QeK4lkD,0.446,0.701,9,0,0.0298,8.89e-06,159.958,0.394,0.0295,-4.179,Kelly Clarkson,sad
2777,Roots Before Branches,spotify:track:51StG8bVPoIZBeYt8DDhbz,51StG8bVPoIZBeYt8DDhbz,0.535,0.645,9,1,0.365,0,120.065,0.331,0.0319,-4.23,Room For Two,sad
