,title,meta,id,artist,artist_factor,danceability,energy,key,mode,acousticness,instrumentalness,tempo,valence,speechiness,loudness,label
1830,Numb / Encore,spotify:track:7dyluIqv7QYVTXXZiMWPHW,7dyluIqv7QYVTXXZiMWPHW,JAY-Z,36,0.685,0.803,2,1,0.0601,0.0,107.005,0.799,0.156,-4.251,angry
1831,Centuries,spotify:track:3r0NMcEl7lxAHkSlDk8b7U,3r0NMcEl7lxAHkSlDk8b7U,Fall Out Boy,279,0.339,0.861,4,0,0.00439,0.0,176.047,0.416,0.0841,-3.141,angry
1832,Thnks fr th Mmrs,spotify:track:18GC3F8YPGB8CePXcTUizQ,18GC3F8YPGB8CePXcTUizQ,Fall Out Boy,279,0.459,0.891,10,0,0.00511,0.0,154.837,0.588,0.0623,-5.057,angry
1833,Californication,spotify:track:34KTEhpPjq6IAgQg2yzJAL,34KTEhpPjq6IAgQg2yzJAL,Red Hot Chili Peppers,654,0.592,0.767,9,0,0.0021,0.00165,96.483,0.328,0.027,-2.788,angry
1834,Under the Bridge,spotify:track:5PclxRY6shIQzSKxxbdZso,5PclxRY6shIQzSKxxbdZso,Red Hot Chili Peppers,654,0.559,0.345,4,1,0.0576,0.000105,84.581,0.458,0.0459,-13.496,angry
1835,Snow (Hey Oh),spotify:track:2aibwv5hGXSgw7Yru8IYTO,2aibwv5hGXSgw7Yru8IYTO,Red Hot Chili Peppers,654,0.427,0.9,11,1,0.116,1.75e-05,104.655,0.599,0.0499,-3.674,angry
1836,Throne,spotify:track:0M3adYbGtyRHACP86dey1H,0M3adYbGtyRHACP86dey1H,Bring Me The Horizon,411,0.426,0.888,0,0,0.000455,0.0,144.111,0.387,0.0987,-3.72,angry
1837,679 (feat. Monty),spotify:track:1Eq1SFzyTIiOK21CQeUqxr,1Eq1SFzyTIiOK21CQeUqxr,Fetty Wap,286,0.545,0.763,11,0,0.00715,0.0,126.59,0.752,0.407,-5.528,angry
1838,You're Going Down,spotify:track:3PgAALbop8jxkXSZPyd0ct,3PgAALbop8jxkXSZPyd0ct,Sick Puppies,101,0.49,0.833,6,1,0.0116,0.000504,89.981,0.39,0.0487,-5.899,angry
1839,If It Means a Lot to You,spotify:track:6J7cSyvSCnPwv3vqHchEfL,6J7cSyvSCnPwv3vqHchEfL,A Day To Remember,655,0.584,0.536,10,1,0.112,0.0,126.996,0.44,0.0279,-8.158,angry
1840,Here We Go,spotify:track:4SoW2OkpAkaBKeuxPPbFTj,4SoW2OkpAkaBKeuxPPbFTj,Lower Than Atlantis,656,0.511,0.843,5,1,0.00122,0.000408,96.14,0.708,0.0844,-3.654,angry
1841,Get Over It,spotify:track:2AOndbnGjAafauTlPZoNrh,2AOndbnGjAafauTlPZoNrh,Lower Than Atlantis,656,0.513,0.914,2,1,0.0301,0.0,171.925,0.689,0.105,-1.958,angry
1842,ROCKSTAR (feat. Roddy Ricch),spotify:track:7ytR5pFWmSjzHJIeQkgog4,7ytR5pFWmSjzHJIeQkgog4,DaBaby,75,0.746,0.69,11,1,0.247,0.0,89.977,0.497,0.164,-7.956,angry
1843,Rockstar Shit,spotify:track:2MvxhedNhxhj32eVQJnmII,2MvxhedNhxhj32eVQJnmII,BLIND.SEE,657,0.916,0.445,7,1,0.0179,1.84e-06,140.124,0.0519,0.571,-7.143,angry
1845,GHOST,spotify:track:70whMGrt6rwbkPlXGNtTBw,70whMGrt6rwbkPlXGNtTBw,Jack Harlow,658,0.828,0.533,11,1,0.000258,0.0,191.014,0.467,0.166,-6.067,angry
1846,THRU THE NIGHT (feat. Bryson Tiller),spotify:track:1AgSUWSzmza5jF6ER5R68v,1AgSUWSzmza5jF6ER5R68v,Jack Harlow,658,0.88,0.58,5,0,0.016,3.83e-06,124.003,0.754,0.0438,-5.032,angry
1847,WHATS POPPIN,spotify:track:1jaTQ3nqY3oAAYyCTbIvnM,1jaTQ3nqY3oAAYyCTbIvnM,Jack Harlow,658,0.923,0.604,11,0,0.017,0.0,145.062,0.826,0.245,-6.671,angry
1848,Lean Wit Me,spotify:track:3oDkdAySo1VQQG0ptV7uwa,3oDkdAySo1VQQG0ptV7uwa,Juice WRLD,659,0.665,0.651,1,1,0.0414,0.0,163.935,0.237,0.156,-5.515,angry
1849,Freaky Friday (feat. Chris Brown),spotify:track:10Igtw8bSDyyFs7KIsKngZ,10Igtw8bSDyyFs7KIsKngZ,Lil Dicky,660,0.755,0.599,8,1,0.147,0.0,133.123,0.755,0.224,-5.042,angry
1850,Coming In Hot,spotify:track:1kVYXfxTWSftIZtmYr6yH8,1kVYXfxTWSftIZtmYr6yH8,Andy Mineo,661,0.889,0.453,8,1,0.0274,4.75e-06,140.025,0.428,0.261,-8.782,angry
1851,Moana,spotify:track:1Tfxi7N3DW4zvAuVjt9g8X,1Tfxi7N3DW4zvAuVjt9g8X,G-Eazy,55,0.753,0.502,1,1,0.0439,1.54e-06,205.895,0.349,0.264,-6.879,angry
1853,BEST ON EARTH (feat. BIA) - Bonus,spotify:track:2Xo3rLHjXfdb4avN68aQyi,2Xo3rLHjXfdb4avN68aQyi,Russ,662,0.568,0.764,5,0,0.217,0.0,179.985,0.625,0.255,-3.465,angry
1854,Shoota (feat. Lil Uzi Vert),spotify:track:2BJSMvOGABRxokHKB0OI8i,2BJSMvOGABRxokHKB0OI8i,Playboi Carti,606,0.673,0.649,1,0,0.188,0.0,153.075,0.47,0.196,-8.433,angry
1855,Magnolia,spotify:track:1e1JKLEDKP7hEQzJfNAgPl,1e1JKLEDKP7hEQzJfNAgPl,Playboi Carti,606,0.791,0.582,11,0,0.0114,0.0,162.991,0.443,0.286,-7.323,angry
1856,Kevin’s Heart,spotify:track:6tZ3b7ik1QDXFAZlXib0YZ,6tZ3b7ik1QDXFAZlXib0YZ,J. Cole,44,0.829,0.527,6,0,0.482,0.0,116.079,0.475,0.367,-6.644,angry
1857,MIDDLE CHILD,spotify:track:2JvzF1RMd7lE3KmFlsyZD8,2JvzF1RMd7lE3KmFlsyZD8,J. Cole,44,0.837,0.364,8,1,0.149,0.0,123.984,0.463,0.276,-11.713,angry
1858,Swimming Pools (Drank),spotify:track:6REbwUNlppTfcnV4d4ZoZi,6REbwUNlppTfcnV4d4ZoZi,Kendrick Lamar,28,0.577,0.447,8,1,0.00627,0.00022,74.236,0.189,0.277,-5.892,angry
1859,Party Girl,spotify:track:5RqR4ZCCKJDcBLIn4sih9l,5RqR4ZCCKJDcBLIn4sih9l,StaySolidRocky,663,0.728,0.431,6,0,0.749,0.0,130.022,0.629,0.0622,-9.966,angry
1860,"Rover (Remix) [feat. Poundz, ZieZie and Ivorian Doll]",spotify:track:3N5SNJMBe2syVBVMbX2kCS,3N5SNJMBe2syVBVMbX2kCS,S1mba,664,0.819,0.638,11,0,0.468,0.0,108.002,0.751,0.131,-7.037,angry
1861,Dap You Up,spotify:track:2qTBAODxjsKCQClRjMthEj,2qTBAODxjsKCQClRjMthEj,Speaker Knockerz,665,0.715,0.441,8,1,0.0182,0.0,143.117,0.544,0.0584,-8.266,angry
1862,Caroline,spotify:track:5hTpBe8h35rJ67eAWHQsJx,5hTpBe8h35rJ67eAWHQsJx,Aminé,666,0.94,0.335,5,0,0.17,0.0,120.04,0.707,0.505,-10.179,angry
1863,Hot Shower,spotify:track:00ko9WaS4jOX1kEk3gvHjf,00ko9WaS4jOX1kEk3gvHjf,Chance the Rapper,667,0.899,0.509,9,1,0.00157,0.0,150.001,0.599,0.387,-8.04,angry
1864,Martin & Gina,spotify:track:1VLtjHwRWOVJiE5Py7JxoQ,1VLtjHwRWOVJiE5Py7JxoQ,Polo G,668,0.832,0.534,1,0,0.345,0.0,93.924,0.116,0.253,-7.813,angry
1865,Unsainted,spotify:track:5mpUKTdskZea0gStWzeHUZ,5mpUKTdskZea0gStWzeHUZ,Slipknot,145,0.427,0.946,7,1,0.000118,0.0253,101.305,0.237,0.0469,-2.188,angry
1866,Mercury: Retrograde,spotify:track:2Vc6NJ9PW9gD9q343XFRKx,2Vc6NJ9PW9gD9q343XFRKx,Ghostemane,669,0.831,0.814,2,1,0.0598,0.0134,156.985,0.389,0.42,-7.364,angry
1870,Mutilate,spotify:track:6ZEjt93ajLtBXtMQhuLxST,6ZEjt93ajLtBXtMQhuLxST,Grimm,670,0.285,0.955,8,1,0.0016,0.0,107.84,0.337,0.12,-5.095,angry
1871,Carrollton,spotify:track:7wPHEEGn0rWMZEDrDcOaDa,7wPHEEGn0rWMZEDrDcOaDa,$uicideBoy$,229,0.844,0.52,5,0,0.00221,0.00122,149.995,0.289,0.533,-10.626,angry
1872,Voices,spotify:track:0SnvI0twJ1Mnh0rJlBRrf0,0SnvI0twJ1Mnh0rJlBRrf0,Motionless In White,420,0.499,0.937,6,1,4.54e-05,6.11e-06,90.029,0.569,0.0605,-2.492,angry
1873,Throttle!,spotify:track:2K95eiqPGv33qFP3iFftvD,2K95eiqPGv33qFP3iFftvD,Edris Ali,671,0.863,0.864,4,0,0.0329,0.0,100.017,0.873,0.289,-6.777,angry
1874,SUMO | ZUMO,spotify:track:7EHAXZenBzmGCpccWCyg8z,7EHAXZenBzmGCpccWCyg8z,Denzel Curry,42,0.822,0.861,11,1,0.25,7e-05,123.964,0.548,0.0832,-8.846,angry
1876,Fvck Your Problems,spotify:track:4FMHsK7w1j1SsZZmGCmQ68,4FMHsK7w1j1SsZZmGCmQ68,SVSPECTS,672,0.718,0.932,7,1,3.38e-05,0.000318,120.021,0.746,0.284,-6.599,angry
1877,Two Weeks,spotify:track:0XT70Wk9pP8JZkmJhfntuL,0XT70Wk9pP8JZkmJhfntuL,All That Remains,450,0.558,0.943,1,0,0.00191,4.38e-05,111.994,0.56,0.0535,-4.81,angry
1878,ONE OF US,spotify:track:51rdCmgHBzg9HJ7eHjVRK9,51rdCmgHBzg9HJ7eHjVRK9,FEVER 333,673,0.645,0.85,7,1,0.00119,0.0,90.999,0.45,0.193,-4.184,angry
1879,Rightful Place,spotify:track:3puopKCfYwotHafGqAr6xn,3puopKCfYwotHafGqAr6xn,sokusen,674,0.61,0.802,4,1,0.000384,0.000217,159.956,0.307,0.0924,-5.128,angry
1880,The Bad Touch,spotify:track:1wsxJffKASVKpmmNGXIF6L,1wsxJffKASVKpmmNGXIF6L,Fear Of Domination,675,0.517,0.958,3,1,3.35e-05,0.0977,135.001,0.458,0.0432,-3.958,angry
1881,Clouds Over California,spotify:track:21WIpZXepY9HA7NDwYiNaM,21WIpZXepY9HA7NDwYiNaM,DevilDriver,676,0.459,0.966,2,1,9.11e-05,0.017,175.069,0.376,0.0758,-3.985,angry
1882,Black Blood,spotify:track:5enVY5cAYQEIjNOsi700GV,5enVY5cAYQEIjNOsi700GV,SVSPECTS,672,0.712,0.702,8,1,0.00913,3.62e-06,120.051,0.153,0.34,-7.135,angry
1883,FREDDY KRUEGER FREESTYLE,spotify:track:22FHPyc3f1rCJ8K0Ubws0Y,22FHPyc3f1rCJ8K0Ubws0Y,nascar aloe,677,0.688,0.836,7,1,0.531,0.0,127.963,0.53,0.0956,-4.833,angry
1884,SHELLSHOCKED!,spotify:track:2CBkbp9XVXoJJsrHxOTRgh,2CBkbp9XVXoJJsrHxOTRgh,Sinizter,678,0.637,0.984,7,1,0.0913,0.0,155.004,0.802,0.39,-0.584,angry
1885,Instability,spotify:track:5yRNjZZQvpzQhtexicaZjb,5yRNjZZQvpzQhtexicaZjb,Dragged Under,679,0.404,0.986,1,1,1.29e-05,9.24e-06,180.021,0.294,0.107,-2.839,angry
1886,GUMMO,spotify:track:2vjmyyAnDUzilFYxOlTdO1,2vjmyyAnDUzilFYxOlTdO1,6ix9ine,238,0.66,0.775,2,1,0.0553,0.0,157.036,0.635,0.172,-4.926,angry
1887,Hurting Myself,spotify:track:4LWwUahAZKIjDXqxNrH2vZ,4LWwUahAZKIjDXqxNrH2vZ,SVSPECTS,672,0.799,0.845,11,0,0.0171,5.98e-06,120.076,0.493,0.272,-8.585,angry
1888,Redesign Rebuild Reclaim,spotify:track:0ypzBXXAN8v0GO0XBsONhj,0ypzBXXAN8v0GO0XBsONhj,Downstait,680,0.549,0.885,5,1,0.000119,0.00107,94.998,0.472,0.0513,-9.0,angry
1890,Leave It All Behind,spotify:track:6nMNpGl4VvMhtYigbbOmBu,6nMNpGl4VvMhtYigbbOmBu,Sleeping With Sirens,83,0.555,0.925,2,0,0.00402,0.000345,97.495,0.308,0.121,-4.008,angry
1892,Bombshell,spotify:track:2yY4ojg6wfEFBGVZoJuXqK,2yY4ojg6wfEFBGVZoJuXqK,Powerman 5000,453,0.533,0.977,8,0,0.00162,0.0,147.814,0.541,0.113,-1.547,angry
1893,I'm Not Okay (I Promise),spotify:track:7lRlq939cDG4SzWOF4VAnd,7lRlq939cDG4SzWOF4VAnd,My Chemical Romance,81,0.21,0.94,9,1,0.00602,0.0,179.722,0.255,0.123,-3.427,angry
1895,Constant Death,spotify:track:3v6vKwvBdkSipiICxOTA30,3v6vKwvBdkSipiICxOTA30,Trenchworm,681,0.538,0.979,1,0,2.38e-05,0.186,140.076,0.391,0.211,-4.453,angry
1896,Buster,spotify:track:7fm5r6dD04emTplbHD5wDP,7fm5r6dD04emTplbHD5wDP,$atori Zoom,682,0.883,0.625,6,1,0.239,0.0,126.677,0.871,0.245,-4.098,angry
1897,Another Life,spotify:track:0YZEYxd1oiqZRFhnnmTKKi,0YZEYxd1oiqZRFhnnmTKKi,Motionless In White,420,0.39,0.939,4,0,5.08e-05,0.0,161.997,0.495,0.0787,-3.828,angry
1898,Next!,spotify:track:6xP5dF0TDLRmWdJLYCggnI,6xP5dF0TDLRmWdJLYCggnI,Wavehi,683,0.916,0.713,0,0,0.0526,0.0,138.059,0.713,0.471,-7.138,angry
1899,Hungry,spotify:track:6fd3mZrsVbe7N6whWrlZYv,6fd3mZrsVbe7N6whWrlZYv,Rob Bailey & The Hustle Standard,363,0.512,0.79,9,1,0.00929,0.0,146.162,0.398,0.0585,-6.166,angry
1900,600 Days,spotify:track:3ZqrYtRYRQLF74HOKABQMd,3ZqrYtRYRQLF74HOKABQMd,SVSPECTS,672,0.832,0.64,1,1,0.0254,6.48e-05,119.906,0.313,0.31,-8.052,angry
1903,White Knuckles,spotify:track:2g6uwKdzrj6anXMvc95vSg,2g6uwKdzrj6anXMvc95vSg,Five Finger Death Punch,165,0.477,0.982,11,1,1.94e-05,2.13e-06,145.047,0.0889,0.213,-3.884,angry
1904,Exorcist,spotify:track:1wlvVe2jUYZYotveaFLRSY,1wlvVe2jUYZYotveaFLRSY,Kxllswxtch,684,0.793,0.641,1,0,0.01,0.0,159.979,0.874,0.392,-8.296,angry
1905,Shinjū,spotify:track:0v50wuu9KOunnIiz5H10mI,0v50wuu9KOunnIiz5H10mI,Young Medicine,685,0.503,0.889,2,0,0.00071,0.00458,110.021,0.352,0.0434,-7.465,angry
1906,Fuck Your Culture,spotify:track:3ZhzLTjwAuKeMXVV9ifS37,3ZhzLTjwAuKeMXVV9ifS37,$uicideBoy$,229,0.732,0.799,1,1,0.014,0.0,79.994,0.612,0.228,-1.091,angry
1907,Kingdom,spotify:track:3gILDObZFV7LD5pmjSr9zo,3gILDObZFV7LD5pmjSr9zo,Downstait,680,0.459,0.955,1,1,0.000484,0.00494,160.077,0.337,0.137,-2.723,angry
1910,Hold Strong,spotify:track:3SeZzF0iKVwsqfpZcQeA4r,3SeZzF0iKVwsqfpZcQeA4r,Rob Bailey & The Hustle Standard,363,0.631,0.729,8,1,0.0739,0.0,135.965,0.515,0.0558,-7.615,angry
1911,Drugs,spotify:track:5BkCDt5w0WOGgBgDC7T39i,5BkCDt5w0WOGgBgDC7T39i,Falling In Reverse,105,0.503,0.904,2,0,0.000482,0.0,165.099,0.384,0.048,-3.895,angry
1913,Stick Out,spotify:track:0jakaHRU7ubOzJTseh6tJu,0jakaHRU7ubOzJTseh6tJu,Pouya,686,0.77,0.853,10,0,0.0042,0.000961,164.037,0.615,0.221,-3.849,angry
1914,Laid to Rest,spotify:track:1yc53HK08sDab7PDFgnLWk,1yc53HK08sDab7PDFgnLWk,Lamb of God,687,0.366,0.956,10,0,0.000293,0.00447,104.016,0.159,0.108,-3.725,angry
1917,Beast and the Harlot,spotify:track:6FVYwnVrnAEIRnY3bHJb46,6FVYwnVrnAEIRnY3bHJb46,Avenged Sevenfold,404,0.37,0.981,5,1,6.28e-05,0.00225,155.177,0.413,0.0633,-3.296,angry
1918,Institutionalized,spotify:track:7G83ZwD2msTtFaBQExc8QB,7G83ZwD2msTtFaBQExc8QB,Suicidal Tendencies,688,0.358,0.804,0,1,0.0404,0.0,91.842,0.625,0.302,-8.534,angry
1919,Nihil,spotify:track:1nB6VmrPybx4xwkL80OqdA,1nB6VmrPybx4xwkL80OqdA,Ghostemane,669,0.665,0.905,7,1,0.161,0.0669,114.938,0.288,0.253,-5.785,angry
1921,Take This Life,spotify:track:7eyshS7nRaFtN8oMjHZSnp,7eyshS7nRaFtN8oMjHZSnp,In Flames,689,0.452,0.993,10,0,2.88e-06,0.53,119.926,0.121,0.172,-4.74,angry
1923,VENGEANCE | VENGEANCE [FEAT. JPEGMAFIA & ZILLAKAMI | JPEGMAF1A + Z1LLAKAM1],spotify:track:4d8BSdhx6WT5GtTOWpv4rh,4d8BSdhx6WT5GtTOWpv4rh,Denzel Curry,42,0.729,0.799,11,0,0.0573,4.18e-06,144.025,0.439,0.111,-6.136,angry
1925,Miss Murder,spotify:track:0Ti2dlF2xLjXblvdU5fCxM,0Ti2dlF2xLjXblvdU5fCxM,AFI,690,0.308,0.873,8,1,0.00022,0.000729,143.519,0.686,0.0533,-4.542,angry
1927,This Means War,spotify:track:2NImo2MajNai4CLk35wMut,2NImo2MajNai4CLk35wMut,Avenged Sevenfold,404,0.614,0.914,7,0,0.000554,1.16e-05,90.0,0.439,0.0324,-5.59,angry
1928,SHINNERS13,spotify:track:0T6wsLOq4GmZL4HtOseM4k,0T6wsLOq4GmZL4HtOseM4k,City Morgue,691,0.542,0.908,1,1,0.0966,0.0,78.048,0.509,0.0575,-2.857,angry
1931,Psychosocial,spotify:track:2MvIMgtWyK88OiPi0J8Dg3,2MvIMgtWyK88OiPi0J8Dg3,Slipknot,145,0.576,0.989,2,1,0.00252,0.0032,135.093,0.352,0.112,-1.909,angry
1932,Not Alone,spotify:track:3lovxWhnSMb75aT8GxmUDY,3lovxWhnSMb75aT8GxmUDY,All That Remains,450,0.549,0.98,5,0,5.59e-05,0.000719,102.966,0.274,0.0971,-2.647,angry
1935,Fit,spotify:track:5XrrzOl80nGZF0i3ll8BsO,5XrrzOl80nGZF0i3ll8BsO,Wavehi,683,0.833,0.556,5,0,0.0194,0.0,152.894,0.891,0.432,-8.789,angry
1937,One Minute (feat. Kanye West & Travis Barker),spotify:track:0T6RSXxFhW8dRTWHI604ld,0T6RSXxFhW8dRTWHI604ld,XXXTENTACION,47,0.568,0.636,11,1,0.00671,0.0,113.497,0.879,0.204,-4.265,angry
1938,Pulse of the Maggots,spotify:track:0at89DgpVeImkVrQ0htbVm,0at89DgpVeImkVrQ0htbVm,Slipknot,145,0.218,0.994,7,1,0.00301,3.4e-06,87.469,0.112,0.291,-2.222,angry
1940,SiCK IN THE HEAD,spotify:track:7EwbhjxYf6osrwwPOVOSOT,7EwbhjxYf6osrwwPOVOSOT,GNAR,692,0.766,0.878,2,1,0.0115,0.0,75.007,0.361,0.504,-5.19,angry
1941,Scars,spotify:track:6WaYiQUPel70HUaCZj5eND,6WaYiQUPel70HUaCZj5eND,I Prevail,128,0.505,0.964,7,1,9.97e-05,2.85e-06,138.021,0.571,0.0718,-3.673,angry
1942,33rd Blakk Glass,spotify:track:5T0YyRxyxtLDxLYJhLjqWM,5T0YyRxyxtLDxLYJhLjqWM,City Morgue,691,0.373,0.862,1,1,0.162,0.0,113.252,0.32,0.0612,-1.98,angry
1943,Nero Forte,spotify:track:56fiFTRrSiHHH3gBeaTg2P,56fiFTRrSiHHH3gBeaTg2P,Slipknot,145,0.336,0.978,7,1,0.000437,0.000525,129.842,0.496,0.0846,-2.358,angry
1945,Walk,spotify:track:21kOVEG3bDCVphKhXL8XmQ,21kOVEG3bDCVphKhXL8XmQ,Comethazine,693,0.831,0.795,1,1,0.221,0.0,160.063,0.744,0.264,-6.186,angry
1946,Vir4l,spotify:track:4Jie8DACDxoRcqI1w0f26f,4Jie8DACDxoRcqI1w0f26f,Aristic,694,0.544,0.941,9,1,0.0149,0.0,75.018,0.673,0.161,-2.218,angry
1947,Red Flag,spotify:track:4SsgF844NGbl7UFcymqWKy,4SsgF844NGbl7UFcymqWKy,Slipknot,145,0.386,0.977,9,0,2.12e-05,0.241,108.461,0.348,0.0439,-2.823,angry
1949,DRUGS,spotify:track:5UShsJdqJLZkl5JNj1ITlP,5UShsJdqJLZkl5JNj1ITlP,lil aaron,695,0.475,0.776,0,1,0.000715,0.0,165.088,0.561,0.039,-4.745,angry
1952,AK-47,spotify:track:78EefdTCNuKoiWCpZObKAQ,78EefdTCNuKoiWCpZObKAQ,Scythe Gang 666,696,0.555,0.905,2,1,0.0023,4.01e-05,145.965,0.328,0.184,-8.287,angry
1953,Death by Dishonor,spotify:track:5VphpldmtVyZH6S8RpHWLT,5VphpldmtVyZH6S8RpHWLT,Ghostemane,669,0.81,0.735,8,1,0.00454,0.0828,119.994,0.134,0.171,-4.522,angry
1959,Monsters,spotify:track:1UVffD20CfHJ2wD0x0as8L,1UVffD20CfHJ2wD0x0as8L,Matchbook Romance,697,0.362,0.945,10,0,0.00131,2.51e-05,114.797,0.487,0.0575,-2.651,angry
1960,Hero,spotify:track:4CbKVDZkYKdv69I4bCaKUq,4CbKVDZkYKdv69I4bCaKUq,Skillet,163,0.533,0.967,1,1,0.00791,0.0,142.018,0.782,0.0995,-2.543,angry
1961,Holy Diver,spotify:track:3a9urnht8HvfFzPwd0ipx6,3a9urnht8HvfFzPwd0ipx6,Killswitch Engage,449,0.369,0.995,0,0,7.6e-05,0.00589,185.985,0.27,0.12,-2.584,angry
1962,Gatteka,spotify:track:6fsypiJHyWmeINsOLC1cos,6fsypiJHyWmeINsOLC1cos,Ghostemane,669,0.721,0.568,0,1,0.0452,0.212,144.915,0.109,0.414,-11.295,angry
1965,Karma,spotify:track:5fwwWmgreaDgfmLxqOdF8f,5fwwWmgreaDgfmLxqOdF8f,Parkway Drive,413,0.314,0.937,10,0,5.02e-05,0.00418,139.769,0.469,0.101,-3.987,angry
1966,Wishing Wells,spotify:track:6Fqdip4cWZEFwtmdhX9iNq,6Fqdip4cWZEFwtmdhX9iNq,Parkway Drive,413,0.402,0.975,0,1,0.00272,0.00912,177.762,0.23,0.14,-4.499,angry
1967,What's Left Of Me,spotify:track:7DXqyrS24osO6gXfSmvcRF,7DXqyrS24osO6gXfSmvcRF,blessthefall,423,0.132,0.969,7,0,0.00025,1.22e-05,162.673,0.15,0.11,-3.14,angry
1968,Bottomfeeder,spotify:track:2ntC6NBbFHwjEKAbUOIKs3,2ntC6NBbFHwjEKAbUOIKs3,blessthefall,423,0.569,0.892,1,1,3.99e-05,0.0843,109.97,0.411,0.0696,-5.775,angry
1969,Cutthroat,spotify:track:4mcDGYrrPukWNhO44w4EUr,4mcDGYrrPukWNhO44w4EUr,blessthefall,423,0.485,0.989,1,1,0.000712,0.0485,148.036,0.192,0.171,-5.121,angry
1970,Hollow Bodies,spotify:track:2ptvMNky2NB76kLNmjBVL3,2ptvMNky2NB76kLNmjBVL3,blessthefall,423,0.334,0.968,8,1,2.93e-05,0.533,153.818,0.149,0.131,-2.544,angry
1971,You Wear A Crown But You're No King,spotify:track:6SB7E8zHBkr1haECnbJkDr,6SB7E8zHBkr1haECnbJkDr,blessthefall,423,0.455,0.982,7,1,1.13e-05,0.0028,134.963,0.161,0.127,-3.061,angry
1972,Exodus,spotify:track:7MOJyn0FWNF5YRiPTJ2VfF,7MOJyn0FWNF5YRiPTJ2VfF,blessthefall,423,0.41,0.952,0,0,0.000189,0.0717,142.041,0.149,0.0731,-3.772,angry
1973,To Hell And Back,spotify:track:6v0xtmSo0M16LsyDqUeWLh,6v0xtmSo0M16LsyDqUeWLh,blessthefall,423,0.386,0.958,2,1,1.84e-05,0.000112,115.937,0.15,0.164,-3.2,angry
1974,Five Ninety,spotify:track:29tIzZM9XrvgGGxDjdeX9A,29tIzZM9XrvgGGxDjdeX9A,blessthefall,423,0.338,0.962,0,1,0.000538,3.19e-06,183.199,0.218,0.104,-3.677,angry
1975,Promised Ones,spotify:track:51vQi5byOvH51Kn3hjSJef,51vQi5byOvH51Kn3hjSJef,blessthefall,423,0.337,0.949,9,1,0.000234,0.00765,200.016,0.441,0.0737,-5.085,angry
1976,Till The Death Of Me,spotify:track:4S5U5xsVqCgIZlO6fjh9P2,4S5U5xsVqCgIZlO6fjh9P2,blessthefall,423,0.506,0.931,7,1,1.82e-05,0.00349,109.996,0.271,0.0581,-6.552,angry
1977,Romance Is Dead,spotify:track:6Q9XnZPl7qbvvYV3UBz6bP,6Q9XnZPl7qbvvYV3UBz6bP,Parkway Drive,413,0.221,0.924,6,0,0.000447,0.0068,146.797,0.154,0.123,-4.57,angry
1978,"Guns For Show, Knives For A Pro",spotify:track:5oGajAwzolRHDD5QYEtqaU,5oGajAwzolRHDD5QYEtqaU,Parkway Drive,413,0.247,0.955,11,1,0.000122,1.24e-05,101.121,0.447,0.0871,-3.892,angry
1979,Breaking Point,spotify:track:7nhVZs10XVluL6RKtv86q9,7nhVZs10XVluL6RKtv86q9,Parkway Drive,413,0.173,0.939,1,0,9.08e-05,0.000104,74.674,0.354,0.132,-3.705,angry
1980,Idols and Anchors,spotify:track:4kJ5xTh1TyX7ECAOfKJ9Je,4kJ5xTh1TyX7ECAOfKJ9Je,Parkway Drive,413,0.359,0.945,4,1,4.41e-05,0.00084,157.937,0.307,0.0794,-3.401,angry
1981,Sleepwalker,spotify:track:2XZP7EIjlD75VwYcHNePYj,2XZP7EIjlD75VwYcHNePYj,Parkway Drive,413,0.314,0.962,10,0,0.000174,4.68e-05,144.125,0.298,0.191,-4.81,angry
1982,Wreckage,spotify:track:0gMREA9nAh1RD7TZ6WmQA5,0gMREA9nAh1RD7TZ6WmQA5,Parkway Drive,413,0.38,0.942,1,0,3.74e-05,0.000598,142.319,0.258,0.0553,-3.949,angry
1983,Deadweight,spotify:track:3sLTYZzLqbV0sY9NnqL3tU,3sLTYZzLqbV0sY9NnqL3tU,Parkway Drive,413,0.313,0.911,10,0,3.93e-05,0.0959,135.122,0.346,0.111,-3.578,angry
1984,Pressures,spotify:track:3L35mWptpfTmFdYwAO0MiT,3L35mWptpfTmFdYwAO0MiT,Parkway Drive,413,0.247,0.971,1,1,7.33e-05,0.124,199.688,0.2,0.296,-5.042,angry
1985,Deliver Me,spotify:track:1OuOKS43b3pRYb9d49WrBp,1OuOKS43b3pRYb9d49WrBp,Parkway Drive,413,0.29,0.868,1,1,7.77e-05,5.15e-06,90.889,0.193,0.0773,-4.392,angry
1986,Hollow,spotify:track:7knySQZqxXZhkoFUuMckn2,7knySQZqxXZhkoFUuMckn2,Parkway Drive,413,0.321,0.942,9,0,0.000378,1.49e-05,165.602,0.23,0.136,-4.303,angry
1987,Dream Run,spotify:track:5TeolAk3EbSPxafusAbL3S,5TeolAk3EbSPxafusAbL3S,Parkway Drive,413,0.225,0.997,11,0,0.0015,0.000259,174.435,0.203,0.314,-3.524,angry
1988,Old Ghost / New Regrets,spotify:track:0sSweTCEPskCfVx1hmiGiw,0sSweTCEPskCfVx1hmiGiw,Parkway Drive,413,0.517,0.99,3,1,0.000616,4.23e-05,110.165,0.383,0.135,-4.597,angry
